prevalence,auc,ap,alert_fraction,alert_budget,precision_at_budget,recall_at_budget,target_fpr,tpr_at_fpr,threshold,precision,recall,f1,mcc,observed_fpr,svdd_auc,svdd_ap,mean_svdd_loss,ssl_auc,ssl_ap,num_graphs,mean_inference_seconds,dataset,run_name,seed,epochs_completed,training_seconds,peak_process_memory_mb,peak_gpu_memory_mb,parameters,device,threshold_source,checkpoint_selection,evaluation_split,max_train_graphs_per_epoch,max_evaluation_graphs,evaluation_sampling,experimental_stage,suite,variant,sweep,sweep_parameter,sweep_value
0.2544338335607094,0.8152206706582714,0.5065560715346485,0.01,30.0,0.13333333333333333,0.005361930294906166,0.01,0.002680965147453083,0.004934675879776464,0.6255506607929515,0.3806970509383378,0.47333333333333333,0.3647181661176394,0.0777676120768527,0.8152206706582714,0.5065560715346485,0.0031907764445657755,0.3495958316265585,0.2226255255526133,2932,0.007633963780220989,ADFA-LD,ablation_adfa_ld_refresh/Static Concat,11,10,482.7073192857206,1706.5234375,10024.07861328125,544385,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Static Concat,,,
0.2544338335607094,0.8156318296544671,0.5158413634186306,0.01,30.0,0.13333333333333333,0.005361930294906166,0.01,0.004021447721179625,0.005457526650279751,0.6260683760683761,0.39276139410187666,0.4827018121911038,0.3718674125795531,0.08005489478499543,0.8156318296544671,0.5158413634186306,0.003648490092117882,0.38625551584663803,0.25931028094942166,2932,0.008350481443096964,ADFA-LD,ablation_adfa_ld_refresh/Static Concat,22,10,480.0015317816287,1710.58984375,10024.07861328125,544385,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Static Concat,,,
0.2544338335607094,0.8198378543448559,0.5145232748784812,0.01,30.0,0.36666666666666664,0.014745308310991957,0.01,0.01876675603217158,0.004700398631393909,0.615530303030303,0.435656836461126,0.5102040816326531,0.38854600261353767,0.09286367795059469,0.8198378543448559,0.5145232748784812,0.00335685045186873,0.3412061645028441,0.22635899754760755,2932,0.006476992410245526,ADFA-LD,ablation_adfa_ld_refresh/Static Concat,33,10,437.6667833644897,1710.9921875,10024.07861328125,544385,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Static Concat,,,
0.2544338335607094,0.7816295018997323,0.5000465797859562,0.01,30.0,0.5666666666666667,0.022788203753351208,0.01,0.0388739946380697,0.006539982855319971,0.6089644513137558,0.5281501340482574,0.5656855707106964,0.4331439562426524,0.11573650503202196,0.7816295018997323,0.5000465797859562,0.006464194356599482,0.5075894247821255,0.30112727716369925,2932,0.0035954979985271356,ADFA-LD,ablation_adfa_ld_refresh/Dynamic Attention,11,10,289.6197829004377,1711.1640625,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Dynamic Attention,,,
0.2544338335607094,0.8071520202899759,0.4933335099299438,0.01,30.0,0.3,0.012064343163538873,0.01,0.013404825737265416,0.005405878908932193,0.6147403685092128,0.49195710455764075,0.5465376023827252,0.4182975641804208,0.10521500457456541,0.8071520202899759,0.4933335099299438,0.0044192432490417115,0.33053596000873214,0.20885447884199237,2932,0.004029110852898306,ADFA-LD,ablation_adfa_ld_refresh/Dynamic Attention,22,10,297.9451744556427,1711.234375,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Dynamic Attention,,,
0.2544338335607094,0.7920786432795587,0.5087178452034002,0.01,30.0,0.5,0.020107238605898123,0.01,0.030831099195710455,0.006059759389609087,0.625,0.48927613941018766,0.5488721804511278,0.42431913336597277,0.10018298261665141,0.7920786432795587,0.5087178452034002,0.005755670220869222,0.36369328090775077,0.24017999501856485,2932,0.004387569889466889,ADFA-LD,ablation_adfa_ld_refresh/Dynamic Attention,33,10,330.18241503462195,1711.2421875,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Dynamic Attention,,,
0.2544338335607094,0.7918805756348588,0.508930409934505,0.01,30.0,0.26666666666666666,0.010723860589812333,0.01,0.00938337801608579,0.024953275769948918,0.6373983739837399,0.5254691689008043,0.5760470242468773,0.45300456439803205,0.1020128087831656,0.7918805756348588,0.508930409934505,0.030630252373358424,0.6222880676201713,0.42657811292352443,2932,0.004412505775690079,ADFA-LD,ablation_adfa_ld_refresh/Only Max-Pooling,11,10,331.34464721754193,1711.3671875,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Only Max-Pooling,,,
0.2544338335607094,0.8072081292357656,0.5063716444023943,0.01,30.0,0.16666666666666666,0.006702412868632708,0.01,0.004021447721179625,0.02799280449748016,0.6,0.38605898123324395,0.4698205546492659,0.3510436118605711,0.0878316559926807,0.8072081292357656,0.5063716444023943,0.024396058332951966,0.514010066496766,0.35024245009840366,2932,0.005344092485712178,ADFA-LD,ablation_adfa_ld_refresh/Only Max-Pooling,22,10,329.9448155462742,1711.375,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Only Max-Pooling,,,
0.2544338335607094,0.81463658573079,0.5238006078181717,0.01,30.0,0.3333333333333333,0.013404825737265416,0.01,0.0160857908847185,0.025292783752083773,0.6319444444444444,0.4879356568364611,0.5506807866868382,0.42857046192924436,0.0969807868252516,0.81463658573079,0.5238006078181717,0.027240851341723243,0.41087262594772,0.24745011149039803,2932,0.004441744788317327,ADFA-LD,ablation_adfa_ld_refresh/Only Max-Pooling,33,10,324.18719629757106,1711.44921875,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Only Max-Pooling,,,
0.2544338335607094,0.7558377832122034,0.4379933803087413,0.01,30.0,0.5,0.020107238605898123,0.01,0.040214477211796246,0.0013974549435079079,0.4831730769230769,0.26943699731903487,0.3459552495697074,0.21355094644863037,0.09835315645013723,0.7558377832122034,0.4379933803087413,0.001123683031820797,0.6598044097338903,0.36405314039727005,2932,0.004479909909058154,ADFA-LD,ablation_adfa_ld_refresh/Only Mean-Pooling,11,10,323.69919824413955,1711.5390625,10024.07861328125,446081,cuda,normal_train_scores,negative_mean_svdd_loss,test,,,seeded_stratified,ablation_refresh,ablation_adfa_ld_refresh,Only Mean-Pooling,,,
