dataset,graph_id,method,changed,node_count,edge_count,edge_count_delta,edge_jaccard,node_type_change_rate,edge_type_change_rate,schema_valid,duplicate_edge_fraction,self_loop_fraction
TraceLog,67789,node_type_swap,0,645,735,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,67789,edge_type_swap,0,645,735,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,20541,edge_perturbation,1,18,18,0,0.8947368421052632,0.0,0.0,1,0.0,0.0
TraceLog,20541,edge_addition,1,18,18,2,0.9,0.0,0.0,1,0.0,0.0
TraceLog,20541,node_type_swap,0,18,18,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,20541,edge_type_swap,0,18,18,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,91562,edge_perturbation,1,44,49,0,0.8148148148148148,0.0,0.0,1,0.0,0.0
TraceLog,91562,edge_addition,1,44,49,6,0.9074074074074074,0.0,0.0,1,0.018181818181818188,0.0
TraceLog,91562,node_type_swap,0,44,49,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,91562,edge_type_swap,0,44,49,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,129050,edge_perturbation,1,311,311,0,0.7720797720797721,0.0,0.0,1,0.0,0.0
TraceLog,129050,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,129050,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,129050,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,123672,edge_perturbation,1,10,10,0,0.8181818181818182,0.0,0.0,1,0.0,0.0
TraceLog,123672,edge_addition,1,10,10,1,1.0,0.0,0.0,1,0.09090909090909094,0.0
TraceLog,123672,node_type_swap,0,10,10,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,123672,edge_type_swap,0,10,10,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,1242,edge_perturbation,1,27,29,0,0.8709677419354839,0.0,0.0,1,0.0,0.0
TraceLog,1242,edge_addition,1,27,29,4,0.8787878787878788,0.0,0.0,1,0.0,0.0
TraceLog,1242,node_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,1242,edge_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,97250,edge_perturbation,1,561,639,0,0.7774687065368567,0.0,0.0,1,0.0,0.0
TraceLog,97250,edge_addition,1,561,639,83,0.8850415512465374,0.0,0.0,1,0.0,0.0
TraceLog,97250,node_type_swap,0,561,639,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,97250,edge_type_swap,0,561,639,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,35957,edge_perturbation,1,48,52,0,0.7931034482758621,0.0,0.0,1,0.0,0.0
TraceLog,35957,edge_addition,1,48,52,7,0.896551724137931,0.0,0.0,1,0.016949152542372836,0.0
TraceLog,35957,node_type_swap,0,48,52,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,35957,edge_type_swap,0,48,52,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,95722,edge_perturbation,1,563,636,0,0.7691237830319889,0.0,0.0,1,0.0,0.0015723269898444414
TraceLog,95722,edge_addition,1,563,636,83,0.8845618915159944,0.0,0.0,1,0.0,0.0
TraceLog,95722,node_type_swap,0,563,636,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,95722,edge_type_swap,0,563,636,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,93589,edge_perturbation,1,311,311,0,0.7720797720797721,0.0,0.0,1,0.0,0.0
TraceLog,93589,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,93589,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,93589,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,18085,edge_perturbation,1,44,49,0,0.8148148148148148,0.0,0.0,1,0.0,0.0
TraceLog,18085,edge_addition,1,44,49,6,0.8909090909090909,0.0,0.0,1,0.0,0.0
TraceLog,18085,node_type_swap,0,44,49,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,18085,edge_type_swap,0,44,49,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,128520,edge_perturbation,1,26,28,0,0.8666666666666667,0.0,0.0,1,0.0,0.0
TraceLog,128520,edge_addition,1,26,28,4,0.875,0.0,0.0,1,0.0,0.0
TraceLog,128520,node_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,128520,edge_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,13912,edge_perturbation,1,27,29,0,0.8709677419354839,0.0,0.0,1,0.0,0.0
TraceLog,13912,edge_addition,1,27,29,4,0.90625,0.0,0.0,1,0.030303030303030276,0.0
TraceLog,13912,node_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,13912,edge_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,26614,edge_perturbation,0,6,5,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,26614,edge_addition,1,6,5,1,1.0,0.0,0.0,1,0.16666666666666663,0.0
TraceLog,26614,node_type_swap,0,6,5,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,26614,edge_type_swap,0,6,5,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,57551,edge_perturbation,1,130,142,0,0.7861635220125787,0.0,0.0,1,0.0,0.0
TraceLog,57551,edge_addition,1,130,142,18,0.8930817610062893,0.0,0.0,1,0.006249999999999978,0.0
TraceLog,57551,node_type_swap,0,130,142,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,57551,edge_type_swap,0,130,142,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,44218,edge_perturbation,1,841,962,0,0.7732718894009216,0.0,0.0,1,0.0,0.0
TraceLog,44218,edge_addition,1,841,962,125,0.8858195211786372,0.0,0.0,1,0.0009199632014719183,0.0
TraceLog,44218,node_type_swap,0,841,962,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,44218,edge_type_swap,0,841,962,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,65517,edge_perturbation,1,48,52,0,0.7627118644067796,0.0,0.0,1,0.0,0.0
TraceLog,65517,edge_addition,1,48,52,7,0.8813559322033898,0.0,0.0,1,0.0,0.0
TraceLog,65517,node_type_swap,0,48,52,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,65517,edge_type_swap,0,48,52,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,1211,edge_perturbation,1,27,29,0,0.7575757575757576,0.0,0.0,1,0.0,0.0
TraceLog,1211,edge_addition,1,27,29,4,0.8787878787878788,0.0,0.0,1,0.0,0.0
TraceLog,1211,node_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,1211,edge_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,23085,edge_perturbation,1,311,311,0,0.7720797720797721,0.0,0.0,1,0.0,0.003215434029698372
TraceLog,23085,edge_addition,1,311,311,40,0.8885714285714286,0.0,0.0,1,0.002849002849002802,0.0
TraceLog,23085,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,23085,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,88636,edge_perturbation,1,173,194,0,0.771689497716895,0.0,0.0,1,0.0,0.0
TraceLog,88636,edge_addition,1,173,194,25,0.8899082568807339,0.0,0.0,1,0.004566210045662156,0.0
TraceLog,88636,node_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,88636,edge_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,84608,edge_perturbation,1,13,12,0,0.8461538461538461,0.0,0.0,1,0.0,0.0
TraceLog,84608,edge_addition,1,13,12,2,0.9230769230769231,0.0,0.0,1,0.0714285714285714,0.0
TraceLog,84608,node_type_swap,0,13,12,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,84608,edge_type_swap,0,13,12,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,82627,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,82627,edge_addition,1,311,311,40,0.8885714285714286,0.0,0.0,1,0.002849002849002802,0.0028490028344094753
TraceLog,82627,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,82627,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,20606,edge_perturbation,1,10,10,0,0.8181818181818182,0.0,0.0,1,0.0,0.0
TraceLog,20606,edge_addition,1,10,10,1,0.9090909090909091,0.0,0.0,1,0.0,0.0
TraceLog,20606,node_type_swap,0,10,10,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,20606,edge_type_swap,0,10,10,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,88332,edge_perturbation,1,841,962,0,0.7749077490774908,0.0,0.0,1,0.0,0.0
TraceLog,88332,edge_addition,1,841,962,125,0.8850045998160073,0.0,0.0,1,0.0,0.0
TraceLog,88332,node_type_swap,0,841,962,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,88332,edge_type_swap,0,841,962,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,83573,edge_perturbation,1,26,28,0,0.75,0.0,0.0,1,0.0,0.0
TraceLog,83573,edge_addition,1,26,28,4,0.875,0.0,0.0,1,0.0,0.0
TraceLog,83573,node_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,83573,edge_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,68392,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,68392,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,68392,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,68392,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,25085,edge_perturbation,1,26,28,0,0.8064516129032258,0.0,0.0,1,0.0,0.0
TraceLog,25085,edge_addition,1,26,28,4,0.9032258064516129,0.0,0.0,1,0.03125,0.0
TraceLog,25085,node_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,25085,edge_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,37616,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,37616,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,37616,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,37616,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,93188,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,93188,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,93188,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,93188,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,28756,edge_perturbation,1,27,29,0,0.8125,0.0,0.0,1,0.0,0.0
TraceLog,28756,edge_addition,1,27,29,4,0.9354838709677419,0.0,0.0,1,0.06060606060606055,0.0
TraceLog,28756,node_type_swap,1,27,29,0,1.0,0.07407407462596893,0.0,1,0.0,0.0
TraceLog,28756,edge_type_swap,0,27,29,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,31229,edge_perturbation,1,534,601,0,0.7728613569321534,0.0,0.0,1,0.0,0.0
TraceLog,31229,edge_addition,1,534,601,78,0.8851251840942562,0.0,0.0,1,0.0,0.0
TraceLog,31229,node_type_swap,0,534,601,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,31229,edge_type_swap,0,534,601,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,4797,edge_perturbation,1,173,194,0,0.7880184331797235,0.0,0.0,1,0.0,0.005154639016836882
TraceLog,4797,edge_addition,1,173,194,25,0.8899082568807339,0.0,0.0,1,0.004566210045662156,0.0
TraceLog,4797,node_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,4797,edge_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,66527,edge_perturbation,1,378,431,0,0.7736625514403292,0.0,0.0,1,0.0,0.0
TraceLog,66527,edge_addition,1,378,431,56,0.8850102669404517,0.0,0.0,1,0.0,0.0
TraceLog,66527,node_type_swap,0,378,431,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,66527,edge_type_swap,0,378,431,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,27134,edge_perturbation,1,550,618,0,0.7733142037302726,0.0,0.0,1,0.0,0.0
TraceLog,27134,edge_addition,1,550,618,80,0.8866571018651362,0.0,0.0,1,0.0014326647564469885,0.0
TraceLog,27134,node_type_swap,0,550,618,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,27134,edge_type_swap,0,550,618,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,30999,edge_perturbation,0,4,3,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,30999,edge_addition,1,4,3,1,1.0,0.0,0.0,1,0.25,0.0
TraceLog,30999,node_type_swap,0,4,3,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,30999,edge_type_swap,0,4,3,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,97674,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,97674,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,97674,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,97674,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,75105,edge_perturbation,1,4,3,0,0.5,0.0,0.0,1,0.0,0.0
TraceLog,75105,edge_addition,1,4,3,1,1.0,0.0,0.0,1,0.25,0.0
TraceLog,75105,node_type_swap,0,4,3,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,75105,edge_type_swap,0,4,3,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,12509,edge_perturbation,1,551,619,0,0.7736389684813754,0.0,0.0,1,0.0,0.0
TraceLog,12509,edge_addition,1,551,619,80,0.8855507868383404,0.0,0.0,1,0.0,0.0014306152006611228
TraceLog,12509,node_type_swap,0,551,619,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,12509,edge_type_swap,0,551,619,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,109472,edge_perturbation,1,13,13,0,0.7333333333333333,0.0,0.0,1,0.0,0.0
TraceLog,109472,edge_addition,1,13,13,2,0.8666666666666667,0.0,0.0,1,0.0,0.0
TraceLog,109472,node_type_swap,0,13,13,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,109472,edge_type_swap,0,13,13,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,99231,edge_perturbation,1,26,28,0,0.75,0.0,0.0,1,0.0,0.0357142873108387
TraceLog,99231,edge_addition,1,26,28,4,0.9032258064516129,0.0,0.0,1,0.03125,0.0
TraceLog,99231,node_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,99231,edge_type_swap,0,26,28,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,99805,edge_perturbation,1,311,311,0,0.7771428571428571,0.0,0.0,1,0.0,0.0
TraceLog,99805,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,99805,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,99805,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,118290,edge_perturbation,1,173,194,0,0.771689497716895,0.0,0.0,1,0.0,0.0
TraceLog,118290,edge_addition,1,173,194,25,0.8899082568807339,0.0,0.0,1,0.004566210045662156,0.0
TraceLog,118290,node_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,118290,edge_type_swap,0,173,194,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,53125,edge_perturbation,1,561,639,0,0.7725381414701803,0.0,0.0,1,0.0,0.0
TraceLog,53125,edge_addition,1,561,639,83,0.8850415512465374,0.0,0.0,1,0.0,0.0
TraceLog,53125,node_type_swap,0,561,639,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,53125,edge_type_swap,0,561,639,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,122674,edge_perturbation,1,311,311,0,0.7720797720797721,0.0,0.0,1,0.0,0.0
TraceLog,122674,edge_addition,1,311,311,40,0.886039886039886,0.0,0.0,1,0.0,0.0
TraceLog,122674,node_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
TraceLog,122674,edge_type_swap,0,311,311,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,408,edge_perturbation,1,8688,13760,0,0.8467297352480773,0.0,0.0,1,0.028052325581395365,0.0
FlowGraph,408,edge_addition,1,8688,13760,5366,0.7449515456661794,0.0,0.0,1,0.03424657534246578,5.2284849516581744e-05
FlowGraph,408,node_type_swap,0,8688,13760,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,408,edge_type_swap,0,8688,13760,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,420,edge_perturbation,1,8809,13483,0,0.8467736333958463,0.0,0.0,1,0.028035303715790216,0.0
FlowGraph,420,edge_addition,1,8809,13483,5258,0.7450817860300619,0.0,0.0,1,0.03441651992956618,0.0
FlowGraph,420,node_type_swap,0,8809,13483,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,420,edge_type_swap,0,8809,13483,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,558,edge_perturbation,1,8958,13707,0,0.8439397039765364,0.0,0.0,1,0.027723061209600885,0.0
FlowGraph,558,edge_addition,1,8958,13707,5346,0.7445814547232332,0.0,0.0,1,0.03380045137248722,0.0
FlowGraph,558,node_type_swap,0,8958,13707,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,558,edge_type_swap,0,8958,13707,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,112,edge_perturbation,1,6728,7686,0,0.8592610898307179,0.0,0.0,1,0.042284673432214426,0.0
FlowGraph,112,edge_addition,1,6728,7686,2998,0.7544169611307421,0.0,0.0,1,0.04642456008985396,0.00018719580839388072
FlowGraph,112,node_type_swap,0,6728,7686,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,112,edge_type_swap,0,6728,7686,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,309,edge_perturbation,1,8935,12583,0,0.8475991649269311,0.0,0.0,1,0.030676309306206795,0.0
FlowGraph,309,edge_addition,1,8935,12583,4907,0.7456150746622422,0.0,0.0,1,0.03510577472841625,0.0
FlowGraph,309,node_type_swap,0,8935,12583,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,309,edge_type_swap,0,8935,12583,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,180,edge_perturbation,1,6713,7651,0,0.864208296997633,0.0,0.0,1,0.04417723173441379,0.0
FlowGraph,180,edge_addition,1,6713,7651,2984,0.7550577321622421,0.0,0.0,1,0.047202632816172985,9.402915020473301e-05
FlowGraph,180,node_type_swap,0,6713,7651,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,180,edge_type_swap,0,6713,7651,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,255,edge_perturbation,1,8671,17406,0,0.8442834138486313,0.0,0.0,1,0.026025508445363665,0.0
FlowGraph,255,edge_addition,1,8671,17406,6788,0.7412486159611618,0.0,0.0,1,0.029428783996032104,4.1332561522722244e-05
FlowGraph,255,node_type_swap,0,8671,17406,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,255,edge_type_swap,0,8671,17406,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,502,edge_perturbation,1,8982,13761,0,0.847993459153778,0.0,0.0,1,0.028994985829518205,0.0
FlowGraph,502,edge_addition,1,8982,13761,5367,0.7444414390045984,0.0,0.0,1,0.033615641990798806,0.00010455876326886937
FlowGraph,502,node_type_swap,0,8982,13761,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,502,edge_type_swap,0,8982,13761,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,44,edge_perturbation,1,8290,12087,0,0.849867827709532,0.0,0.0,1,0.031521469347232545,0.0
FlowGraph,44,edge_addition,1,8290,12087,4714,0.7468487394957983,0.0,0.0,1,0.0367240045235403,5.952026549493894e-05
FlowGraph,44,node_type_swap,0,8290,12087,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,44,edge_type_swap,0,8290,12087,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,357,edge_perturbation,1,8941,12597,0,0.849612287503728,0.0,0.0,1,0.0307216003810431,0.0
FlowGraph,357,edge_addition,1,8941,12597,4913,0.7443275821318838,0.0,0.0,1,0.03346659051970302,0.0
FlowGraph,357,node_type_swap,0,8941,12597,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,357,edge_type_swap,0,8941,12597,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,371,edge_perturbation,1,8939,12589,0,0.8484532240029817,0.0,0.0,1,0.030264516641512418,0.0
FlowGraph,371,edge_addition,1,8939,12589,4910,0.743810930576071,0.0,0.0,1,0.03280187439282245,0.0
FlowGraph,371,node_type_swap,0,8939,12589,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,371,edge_type_swap,0,8939,12589,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,294,edge_perturbation,1,8636,13315,0,0.8493015380273741,0.0,0.0,1,0.031393165602703665,0.0
FlowGraph,294,edge_addition,1,8636,13315,5193,0.7476976639712489,0.0,0.0,1,0.03782148260211804,0.0
FlowGraph,294,node_type_swap,0,8636,13315,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,294,edge_type_swap,0,8636,13315,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,510,edge_perturbation,1,9135,20406,0,0.8369239160076357,0.0,0.0,1,0.019406057042046454,0.0
FlowGraph,510,edge_addition,1,9135,20406,7958,0.7385183308602656,0.0,0.0,1,0.02584261740234095,0.0
FlowGraph,510,node_type_swap,0,9135,20406,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,510,edge_type_swap,0,9135,20406,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,481,edge_perturbation,1,8864,14007,0,0.8458558739063647,0.0,0.0,1,0.02684372099664456,7.139287481550127e-05
FlowGraph,481,edge_addition,1,8864,14007,5463,0.744815484419866,0.0,0.0,1,0.03410374935798666,0.0
FlowGraph,481,node_type_swap,0,8864,14007,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,481,edge_type_swap,0,8864,14007,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,345,edge_perturbation,1,8946,12598,0,0.845095560348033,0.0,0.0,1,0.03056040641371649,0.0
FlowGraph,345,edge_addition,1,8946,12598,4913,0.7446066552396714,0.0,0.0,1,0.033807321112443556,0.0
FlowGraph,345,node_type_swap,0,8946,12598,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,345,edge_type_swap,0,8946,12598,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,480,edge_perturbation,1,8925,14647,0,0.8460850111856824,0.0,0.0,1,0.02812862702259844,0.0
FlowGraph,480,edge_addition,1,8925,14647,5712,0.7429368501141262,0.0,0.0,1,0.03163220197455674,4.911832729703747e-05
FlowGraph,480,node_type_swap,0,8925,14647,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,480,edge_type_swap,0,8925,14647,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,287,edge_perturbation,1,8626,15732,0,0.8439691027926322,0.0,0.0,1,0.02733282481566235,0.0
FlowGraph,287,edge_addition,1,8626,15732,6135,0.7419704758760552,0.0,0.0,1,0.030365390771482148,0.0
FlowGraph,287,node_type_swap,0,8626,15732,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,287,edge_type_swap,0,8626,15732,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,473,edge_perturbation,1,8833,14162,0,0.8443169074477208,0.0,0.0,1,0.02584380737184011,0.0
FlowGraph,473,edge_addition,1,8833,14162,5523,0.7457609268035809,0.0,0.0,1,0.035306070612141194,0.0
FlowGraph,473,node_type_swap,0,8833,14162,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,473,edge_type_swap,0,8833,14162,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,392,edge_perturbation,1,8946,12601,0,0.8488961813842482,0.0,0.0,1,0.032695817792238735,0.0
FlowGraph,392,edge_addition,1,8946,12601,4914,0.7452244366905199,0.0,0.0,1,0.03459891521552949,5.709391916752793e-05
FlowGraph,392,node_type_swap,0,8946,12601,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,392,edge_type_swap,0,8946,12601,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,336,edge_perturbation,1,8941,12592,0,0.848132408857079,0.0,0.0,1,0.03136912325285901,0.0
FlowGraph,336,edge_addition,1,8941,12592,4911,0.7463252726410621,0.0,0.0,1,0.036050962692109945,0.0
FlowGraph,336,node_type_swap,0,8941,12592,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,336,edge_type_swap,0,8941,12592,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,244,edge_perturbation,1,8650,13344,0,0.8480540502498416,0.0,0.0,1,0.03214928057553956,0.0
FlowGraph,244,edge_addition,1,8650,13344,5204,0.7456831517183571,0.0,0.0,1,0.03520595212421829,5.391416925704107e-05
FlowGraph,244,node_type_swap,0,8650,13344,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,244,edge_type_swap,0,8650,13344,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,319,edge_perturbation,1,8945,12596,0,0.8511878081577767,0.0,0.0,1,0.03270879644331537,0.0
FlowGraph,319,edge_addition,1,8945,12596,4912,0.7442684944457575,0.0,0.0,1,0.03335618003198537,0.0
FlowGraph,319,node_type_swap,0,8945,12596,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,319,edge_type_swap,0,8945,12596,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,451,edge_perturbation,1,8802,13484,0,0.8449208992506245,0.0,0.0,1,0.02810738653218625,0.0
FlowGraph,451,edge_addition,1,8802,13484,5259,0.7458377122628463,0.0,0.0,1,0.03542655924878624,5.335325113264844e-05
FlowGraph,451,node_type_swap,0,8802,13484,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,451,edge_type_swap,0,8802,13484,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,18,edge_perturbation,1,8290,12088,0,0.850443303779748,0.0,0.0,1,0.03168431502316349,0.0
FlowGraph,18,edge_addition,1,8290,12088,4714,0.7486684008423139,0.0,0.0,1,0.03904297107487209,0.0
FlowGraph,18,node_type_swap,0,8290,12088,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,18,edge_type_swap,0,8290,12088,0,1.0,0.0,0.0,1,0.0,0.0
FlowGraph,398,edge_perturbation,1,8943,12594,0,0.8485684461676111,0.0,0.0,1,0.031364141654756206,0.0
FlowGraph,398,edge_addition,1,8943,12594,4912,0.74613424965934,0.0,0.0,1,0.03581629155718036,5.7123270380543545e-05
FlowGraph,398,node_type_swap,0,8943,12594,0,1.0,0.0,0.0,1,0.0,0.0
